,session_start_time,intercept,stim_contrast,stim_contrast_minus_1,response_cw_minus_1,response_cw
23699,2019-07-15T18:26:46Z,1,-0.25,0.0,0,True
23700,2019-07-15T18:26:46Z,1,0.125,-1.0,1,False
23701,2019-07-15T18:26:46Z,1,1.0,1.0,0,False
23702,2019-07-15T18:26:46Z,1,0.0625,1.0,0,False
23703,2019-07-15T18:26:46Z,1,-1.0,1.0,0,False
23704,2019-07-15T18:26:46Z,1,0.0,-1.0,0,False
23705,2019-07-15T18:26:46Z,1,0.25,0.0,0,False
23706,2019-07-15T18:26:46Z,1,0.0,1.0,0,False
23707,2019-07-15T18:26:46Z,1,-0.25,0.0,0,True
23708,2019-07-15T18:26:46Z,1,0.0,-1.0,1,True
23709,2019-07-15T18:26:46Z,1,-0.0625,0.0,1,False
23710,2019-07-15T18:26:46Z,1,-1.0,-1.0,0,True
23711,2019-07-15T18:26:46Z,1,0.0,-1.0,1,True
23712,2019-07-15T18:26:46Z,1,-1.0,0.0,1,True
23713,2019-07-15T18:26:46Z,1,-0.0625,-1.0,1,False
23714,2019-07-15T18:26:46Z,1,0.0,-1.0,0,True
23715,2019-07-15T18:26:46Z,1,-1.0,0.0,1,True
23716,2019-07-15T18:26:46Z,1,-0.0625,-1.0,1,True
23717,2019-07-15T18:26:46Z,1,0.0625,-1.0,1,True
23718,2019-07-15T18:26:46Z,1,0.0625,1.0,1,True
23719,2019-07-15T18:26:46Z,1,0.25,1.0,1,True
23720,2019-07-15T18:26:46Z,1,0.25,1.0,1,False
23721,2019-07-15T18:26:46Z,1,-1.0,1.0,0,True
23722,2019-07-15T18:26:46Z,1,-0.125,-1.0,1,True
23723,2019-07-15T18:26:46Z,1,-0.0625,-1.0,1,True
23724,2019-07-15T18:26:46Z,1,0.0625,-1.0,1,True
23725,2019-07-15T18:26:46Z,1,0.0625,1.0,1,True
23726,2019-07-15T18:26:46Z,1,-0.0625,1.0,1,False
23727,2019-07-15T18:26:46Z,1,-0.0625,-1.0,0,True
23728,2019-07-15T18:26:46Z,1,-0.125,-1.0,1,True
23729,2019-07-15T18:26:46Z,1,-0.0625,-1.0,1,True
23730,2019-07-15T18:26:46Z,1,1.0,-1.0,1,True
23731,2019-07-15T18:26:46Z,1,0.0,1.0,1,True
23732,2019-07-15T18:26:46Z,1,1.0,0.0,1,False
23733,2019-07-15T18:26:46Z,1,0.0,1.0,0,True
23734,2019-07-15T18:26:46Z,1,-0.25,0.0,1,True
23735,2019-07-16T16:28:01Z,1,0.0,-1.0,1,False
23736,2019-07-16T16:28:01Z,1,0.0,0.0,0,False
23737,2019-07-16T16:28:01Z,1,0.125,0.0,0,False
23738,2019-07-16T16:28:01Z,1,0.125,1.0,0,False
23739,2019-07-16T16:28:01Z,1,-1.0,1.0,0,True
23740,2019-07-16T16:28:01Z,1,1.0,-1.0,1,False
23741,2019-07-16T16:28:01Z,1,0.125,1.0,0,False
23742,2019-07-16T16:28:01Z,1,-0.0625,1.0,0,False
23743,2019-07-16T16:28:01Z,1,0.125,-1.0,0,False
23744,2019-07-16T16:28:01Z,1,0.0,1.0,0,False
23745,2019-07-16T16:28:01Z,1,1.0,0.0,0,False
23746,2019-07-16T16:28:01Z,1,-0.0625,1.0,0,False
23747,2019-07-16T16:28:01Z,1,-1.0,-1.0,0,True
23748,2019-07-16T16:28:01Z,1,0.0,-1.0,1,False
23749,2019-07-16T16:28:01Z,1,0.0,0.0,0,False
23750,2019-07-16T16:28:01Z,1,-0.25,0.0,0,True
23751,2019-07-16T16:28:01Z,1,-1.0,-1.0,1,True
23752,2019-07-16T16:28:01Z,1,-0.25,-1.0,1,True
23753,2019-07-16T16:28:01Z,1,1.0,-1.0,1,False
23754,2019-07-16T16:28:01Z,1,0.25,1.0,0,False
23755,2019-07-16T16:28:01Z,1,1.0,1.0,0,False
23756,2019-07-16T16:28:01Z,1,0.0625,1.0,0,True
23757,2019-07-16T16:28:01Z,1,1.0,1.0,1,False
23758,2019-07-16T16:28:01Z,1,-0.0625,1.0,0,True
23759,2019-07-16T16:28:01Z,1,0.125,-1.0,1,False
23760,2019-07-16T16:28:01Z,1,0.0625,1.0,0,False
23761,2019-07-16T16:28:01Z,1,0.0,1.0,0,False
23762,2019-07-16T16:28:01Z,1,0.125,0.0,0,True
23763,2019-07-16T16:28:01Z,1,-0.0625,1.0,1,True
23764,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23765,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23766,2019-07-16T16:28:01Z,1,-1.0,-1.0,1,True
23767,2019-07-16T16:28:01Z,1,0.0625,-1.0,1,True
23768,2019-07-16T16:28:01Z,1,-0.25,1.0,1,True
23769,2019-07-16T16:28:01Z,1,-0.125,-1.0,1,True
23770,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23771,2019-07-16T16:28:01Z,1,-0.125,-1.0,1,True
23772,2019-07-16T16:28:01Z,1,-0.25,-1.0,1,True
23773,2019-07-16T16:28:01Z,1,0.0,-1.0,1,True
23774,2019-07-16T16:28:01Z,1,0.0,0.0,1,True
23775,2019-07-16T16:28:01Z,1,-0.125,0.0,1,True
23776,2019-07-16T16:28:01Z,1,0.0,-1.0,1,True
23777,2019-07-16T16:28:01Z,1,0.0,0.0,1,True
23778,2019-07-16T16:28:01Z,1,-0.25,0.0,1,True
23779,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23780,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23781,2019-07-16T16:28:01Z,1,-1.0,-1.0,1,True
23782,2019-07-16T16:28:01Z,1,0.25,-1.0,1,True
23783,2019-07-16T16:28:01Z,1,0.0,1.0,1,True
23784,2019-07-16T16:28:01Z,1,0.0625,0.0,1,True
23785,2019-07-16T16:28:01Z,1,0.0625,1.0,1,True
23786,2019-07-16T16:28:01Z,1,0.0625,1.0,1,True
23787,2019-07-16T16:28:01Z,1,0.0,1.0,1,True
23788,2019-07-16T16:28:01Z,1,0.0625,0.0,1,True
23789,2019-07-16T16:28:01Z,1,0.25,1.0,1,True
23790,2019-07-16T16:28:01Z,1,-0.125,1.0,1,True
23791,2019-07-16T16:28:01Z,1,0.0625,-1.0,1,True
23792,2019-07-16T16:28:01Z,1,-1.0,1.0,1,True
23793,2019-07-16T16:28:01Z,1,-1.0,-1.0,1,True
23794,2019-07-16T16:28:01Z,1,0.0,-1.0,1,True
23795,2019-07-16T16:28:01Z,1,0.25,0.0,1,False
23796,2019-07-16T16:28:01Z,1,0.0,1.0,0,True
23797,2019-07-16T16:28:01Z,1,-0.25,0.0,1,True
23798,2019-07-16T16:28:01Z,1,0.125,-1.0,1,True
23799,2019-07-16T16:28:01Z,1,0.125,1.0,1,True
23800,2019-07-16T16:28:01Z,1,-0.25,1.0,1,True
23801,2019-07-16T16:28:01Z,1,0.0,-1.0,1,True
23802,2019-07-16T16:28:01Z,1,0.125,0.0,1,True
23803,2019-07-16T16:28:01Z,1,-1.0,1.0,1,True
23804,2019-07-16T16:28:01Z,1,-0.125,-1.0,1,True
23805,2019-07-16T16:28:01Z,1,1.0,-1.0,1,True
23806,2019-07-16T16:28:01Z,1,0.0,1.0,1,True
23807,2019-07-16T16:28:01Z,1,0.125,0.0,1,True
23808,2019-07-16T16:28:01Z,1,-0.125,1.0,1,True
23809,2019-07-16T16:28:01Z,1,0.25,-1.0,1,True
23810,2019-07-16T16:28:01Z,1,0.0,1.0,1,True
23811,2019-07-16T16:28:01Z,1,-0.25,0.0,1,True
23812,2019-07-16T16:28:01Z,1,-0.25,-1.0,1,True
23813,2019-07-16T16:28:01Z,1,-0.0625,-1.0,1,True
23814,2019-07-16T16:28:01Z,1,0.0,-1.0,1,True
23815,2019-07-16T16:28:01Z,1,0.125,0.0,1,True
23816,2019-07-16T16:28:01Z,1,0.0,1.0,1,True
23817,2019-07-16T16:28:01Z,1,0.25,0.0,1,True
23818,2019-07-16T16:28:01Z,1,-1.0,1.0,1,True
23819,2019-07-16T16:28:01Z,1,0.125,-1.0,1,True
23820,2019-07-16T16:28:01Z,1,0.25,1.0,1,True
23821,2019-07-16T16:28:01Z,1,0.125,1.0,1,True
23822,2019-07-16T16:28:01Z,1,0.25,1.0,1,True
23823,2019-07-16T16:28:01Z,1,-0.125,1.0,1,True
23824,2019-07-16T16:28:01Z,1,1.0,-1.0,1,True
23825,2019-07-17T19:26:28Z,1,0.25,1.0,1,False
23826,2019-07-17T19:26:28Z,1,0.0625,1.0,0,False
23827,2019-07-17T19:26:28Z,1,1.0,1.0,0,False
23828,2019-07-17T19:26:28Z,1,0.0625,1.0,0,False
23829,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23830,2019-07-17T19:26:28Z,1,0.0625,1.0,0,False
23831,2019-07-17T19:26:28Z,1,1.0,1.0,0,False
23832,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23833,2019-07-17T19:26:28Z,1,-0.0625,1.0,0,False
23834,2019-07-17T19:26:28Z,1,0.25,-1.0,0,False
23835,2019-07-17T19:26:28Z,1,1.0,1.0,0,False
23836,2019-07-17T19:26:28Z,1,1.0,1.0,0,False
23837,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23838,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23839,2019-07-17T19:26:28Z,1,-1.0,1.0,0,True
23840,2019-07-17T19:26:28Z,1,0.0625,-1.0,1,False
23841,2019-07-17T19:26:28Z,1,-0.125,1.0,0,True
23842,2019-07-17T19:26:28Z,1,1.0,-1.0,1,True
23843,2019-07-17T19:26:28Z,1,-0.0625,1.0,1,True
23844,2019-07-17T19:26:28Z,1,-0.125,-1.0,1,True
23845,2019-07-17T19:26:28Z,1,0.0,-1.0,1,True
23846,2019-07-17T19:26:28Z,1,1.0,0.0,1,False
23847,2019-07-17T19:26:28Z,1,1.0,1.0,0,False
23848,2019-07-17T19:26:28Z,1,-0.0625,1.0,0,False
23849,2019-07-17T19:26:28Z,1,0.125,-1.0,0,False
23850,2019-07-17T19:26:28Z,1,-0.25,1.0,0,True
23851,2019-07-17T19:26:28Z,1,0.0,-1.0,1,False
23852,2019-07-17T19:26:28Z,1,-0.0625,0.0,0,True
23853,2019-07-17T19:26:28Z,1,0.25,-1.0,1,True
23854,2019-07-17T19:26:28Z,1,0.0,1.0,1,True
23855,2019-07-17T19:26:28Z,1,-0.0625,0.0,1,True
23856,2019-07-17T19:26:28Z,1,-1.0,-1.0,1,True
23857,2019-07-17T19:26:28Z,1,-0.25,-1.0,1,True
23858,2019-07-17T19:26:28Z,1,-0.0625,-1.0,1,True
23859,2019-07-17T19:26:28Z,1,-0.125,-1.0,1,True
23860,2019-07-17T19:26:28Z,1,0.25,-1.0,1,True
23861,2019-07-17T19:26:28Z,1,1.0,1.0,1,False
23862,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23863,2019-07-17T19:26:28Z,1,0.0,1.0,0,False
23864,2019-07-17T19:26:28Z,1,-0.0625,0.0,0,True
23865,2019-07-17T19:26:28Z,1,-0.0625,-1.0,1,False
23866,2019-07-17T19:26:28Z,1,0.0,-1.0,0,False
23867,2019-07-17T19:26:28Z,1,-0.25,0.0,0,True
23868,2019-07-17T19:26:28Z,1,0.0625,-1.0,1,True
23869,2019-07-17T19:26:28Z,1,-0.0625,1.0,1,True
23870,2019-07-17T19:26:28Z,1,-1.0,-1.0,1,True
23871,2019-07-17T19:26:28Z,1,0.0625,-1.0,1,False
23872,2019-07-17T19:26:28Z,1,0.125,1.0,0,False
23873,2019-07-17T19:26:28Z,1,0.0625,1.0,0,False
23874,2019-07-17T19:26:28Z,1,0.0,1.0,0,False
23875,2019-07-17T19:26:28Z,1,0.0625,0.0,0,True
23876,2019-07-17T19:26:28Z,1,0.0,1.0,1,False
23877,2019-07-17T19:26:28Z,1,1.0,0.0,0,False
23878,2019-07-17T19:26:28Z,1,0.25,1.0,0,False
23879,2019-07-17T19:26:28Z,1,0.0,1.0,0,False
23880,2019-07-17T19:26:28Z,1,0.0625,0.0,0,False
23881,2019-07-17T19:26:28Z,1,0.0625,1.0,0,False
23882,2019-07-17T19:26:28Z,1,-0.125,1.0,0,True
23883,2019-07-17T19:26:28Z,1,0.0,-1.0,1,False
23884,2019-07-17T19:26:28Z,1,-0.0625,0.0,0,True
23885,2019-07-17T19:26:28Z,1,0.0625,-1.0,1,False
23886,2019-07-17T19:26:28Z,1,-1.0,1.0,0,True
23887,2019-07-17T19:26:28Z,1,0.125,-1.0,1,False
23888,2019-07-17T19:26:28Z,1,0.0625,1.0,0,True
23889,2019-07-17T19:26:28Z,1,0.125,1.0,1,False
23890,2019-07-17T19:26:28Z,1,-0.25,1.0,0,True
23891,2019-07-17T19:26:28Z,1,-0.125,-1.0,1,True
23892,2019-07-17T19:26:28Z,1,0.125,-1.0,1,False
23893,2019-07-17T19:26:28Z,1,-0.125,1.0,0,True
23894,2019-07-17T19:26:28Z,1,-1.0,-1.0,1,True
23895,2019-07-17T19:26:28Z,1,-0.125,-1.0,1,True
23896,2019-07-17T19:26:28Z,1,0.25,-1.0,1,True
23897,2019-07-17T19:26:28Z,1,-0.0625,1.0,1,True
23898,2019-07-17T19:26:28Z,1,-0.25,-1.0,1,True
23899,2019-07-17T19:26:28Z,1,-0.0625,-1.0,1,True
23900,2019-07-17T19:26:28Z,1,-1.0,-1.0,1,True
23901,2019-07-17T19:26:28Z,1,0.0,-1.0,1,True
23902,2019-07-17T19:26:28Z,1,-1.0,0.0,1,True
23903,2019-07-17T19:26:28Z,1,0.125,-1.0,1,False
23904,2019-07-17T19:26:28Z,1,0.125,1.0,0,True
23905,2019-07-17T19:26:28Z,1,-0.25,1.0,1,True
23906,2019-07-17T19:26:28Z,1,0.25,-1.0,1,True
23907,2019-07-17T19:26:28Z,1,0.125,1.0,1,False
23908,2019-07-17T19:26:28Z,1,-0.25,1.0,0,True
23909,2019-07-17T19:26:28Z,1,0.0,-1.0,1,False
23910,2019-07-17T19:26:28Z,1,0.25,0.0,0,True
23911,2019-07-17T19:26:28Z,1,0.0,1.0,1,False
23912,2019-07-17T19:26:28Z,1,0.0,0.0,0,False
23913,2019-07-17T19:26:28Z,1,-0.25,0.0,0,True
23914,2019-07-17T19:26:28Z,1,-1.0,-1.0,1,True
23915,2019-07-18T17:26:34Z,1,0.125,-1.0,1,False
23916,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23917,2019-07-18T17:26:34Z,1,-1.0,0.0,0,True
23918,2019-07-18T17:26:34Z,1,-1.0,-1.0,1,False
23919,2019-07-18T17:26:34Z,1,0.25,-1.0,0,False
23920,2019-07-18T17:26:34Z,1,-0.25,1.0,0,True
23921,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23922,2019-07-18T17:26:34Z,1,1.0,1.0,0,False
23923,2019-07-18T17:26:34Z,1,1.0,1.0,0,False
23924,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23925,2019-07-18T17:26:34Z,1,-0.25,0.0,0,True
23926,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23927,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23928,2019-07-18T17:26:34Z,1,0.125,0.0,0,False
23929,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
23930,2019-07-18T17:26:34Z,1,0.125,1.0,0,False
23931,2019-07-18T17:26:34Z,1,1.0,1.0,0,False
23932,2019-07-18T17:26:34Z,1,1.0,1.0,0,False
23933,2019-07-18T17:26:34Z,1,-0.125,1.0,0,False
23934,2019-07-18T17:26:34Z,1,0.125,-1.0,0,False
23935,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,False
23936,2019-07-18T17:26:34Z,1,-1.0,-1.0,0,True
23937,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
23938,2019-07-18T17:26:34Z,1,-1.0,0.0,1,True
23939,2019-07-18T17:26:34Z,1,-0.25,-1.0,1,True
23940,2019-07-18T17:26:34Z,1,0.125,-1.0,1,False
23941,2019-07-18T17:26:34Z,1,-1.0,1.0,0,True
23942,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23943,2019-07-18T17:26:34Z,1,-1.0,1.0,0,True
23944,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23945,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23946,2019-07-18T17:26:34Z,1,1.0,0.0,0,False
23947,2019-07-18T17:26:34Z,1,-0.125,1.0,0,True
23948,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23949,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,False
23950,2019-07-18T17:26:34Z,1,0.25,-1.0,0,False
23951,2019-07-18T17:26:34Z,1,0.0625,1.0,0,False
23952,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,False
23953,2019-07-18T17:26:34Z,1,0.0,-1.0,0,False
23954,2019-07-18T17:26:34Z,1,-0.25,0.0,0,True
23955,2019-07-18T17:26:34Z,1,-0.125,-1.0,1,True
23956,2019-07-18T17:26:34Z,1,-0.25,-1.0,1,True
23957,2019-07-18T17:26:34Z,1,-0.125,-1.0,1,True
23958,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
23959,2019-07-18T17:26:34Z,1,-0.25,0.0,1,True
23960,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
23961,2019-07-18T17:26:34Z,1,-0.125,0.0,1,True
23962,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
23963,2019-07-18T17:26:34Z,1,-1.0,0.0,1,True
23964,2019-07-18T17:26:34Z,1,-0.125,-1.0,1,True
23965,2019-07-18T17:26:34Z,1,0.125,-1.0,1,False
23966,2019-07-18T17:26:34Z,1,0.125,1.0,0,False
23967,2019-07-18T17:26:34Z,1,-1.0,1.0,0,True
23968,2019-07-18T17:26:34Z,1,0.0,-1.0,1,False
23969,2019-07-18T17:26:34Z,1,0.125,0.0,0,False
23970,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
23971,2019-07-18T17:26:34Z,1,-0.125,1.0,0,True
23972,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23973,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,True
23974,2019-07-18T17:26:34Z,1,0.125,-1.0,1,True
23975,2019-07-18T17:26:34Z,1,1.0,1.0,1,False
23976,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,False
23977,2019-07-18T17:26:34Z,1,0.25,-1.0,0,False
23978,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
23979,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
23980,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23981,2019-07-18T17:26:34Z,1,0.0,0.0,0,False
23982,2019-07-18T17:26:34Z,1,-0.125,0.0,0,True
23983,2019-07-18T17:26:34Z,1,-0.25,-1.0,1,True
23984,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
23985,2019-07-18T17:26:34Z,1,0.0,0.0,1,False
23986,2019-07-18T17:26:34Z,1,0.0,0.0,0,False
23987,2019-07-18T17:26:34Z,1,0.125,0.0,0,False
23988,2019-07-18T17:26:34Z,1,-0.0625,1.0,0,True
23989,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23990,2019-07-18T17:26:34Z,1,1.0,1.0,0,False
23991,2019-07-18T17:26:34Z,1,0.0625,1.0,0,True
23992,2019-07-18T17:26:34Z,1,0.25,1.0,1,False
23993,2019-07-18T17:26:34Z,1,-0.125,1.0,0,True
23994,2019-07-18T17:26:34Z,1,0.0625,-1.0,1,False
23995,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
23996,2019-07-18T17:26:34Z,1,0.125,0.0,0,False
23997,2019-07-18T17:26:34Z,1,0.125,1.0,0,False
23998,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
23999,2019-07-18T17:26:34Z,1,-0.25,1.0,0,True
24000,2019-07-18T17:26:34Z,1,-1.0,-1.0,1,True
24001,2019-07-18T17:26:34Z,1,0.0,-1.0,1,True
24002,2019-07-18T17:26:34Z,1,0.25,0.0,1,False
24003,2019-07-18T17:26:34Z,1,0.25,1.0,0,False
24004,2019-07-18T17:26:34Z,1,0.0,1.0,0,False
24005,2019-07-19T17:47:27Z,1,-1.0,0.0,0,True
24006,2019-07-19T17:47:27Z,1,0.25,-1.0,1,False
24007,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24008,2019-07-19T17:47:27Z,1,0.125,0.0,0,False
24009,2019-07-19T17:47:27Z,1,0.125,1.0,0,False
24010,2019-07-19T17:47:27Z,1,0.25,1.0,0,False
24011,2019-07-19T17:47:27Z,1,-1.0,1.0,0,True
24012,2019-07-19T17:47:27Z,1,0.0,-1.0,1,False
24013,2019-07-19T17:47:27Z,1,0.0625,0.0,0,False
24014,2019-07-19T17:47:27Z,1,-0.25,1.0,0,True
24015,2019-07-19T17:47:27Z,1,-1.0,-1.0,1,True
24016,2019-07-19T17:47:27Z,1,-0.25,-1.0,1,False
24017,2019-07-19T17:47:27Z,1,-0.25,-1.0,0,True
24018,2019-07-19T17:47:27Z,1,-1.0,-1.0,1,True
24019,2019-07-19T17:47:27Z,1,0.25,-1.0,1,False
24020,2019-07-19T17:47:27Z,1,-0.0625,1.0,0,False
24021,2019-07-19T17:47:27Z,1,0.0,-1.0,0,True
24022,2019-07-19T17:47:27Z,1,0.0625,0.0,1,False
24023,2019-07-19T17:47:27Z,1,-0.25,1.0,0,True
24024,2019-07-19T17:47:27Z,1,-0.0625,-1.0,1,False
24025,2019-07-19T17:47:27Z,1,1.0,-1.0,0,False
24026,2019-07-19T17:47:27Z,1,0.25,1.0,0,False
24027,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24028,2019-07-19T17:47:27Z,1,0.0625,0.0,0,False
24029,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24030,2019-07-19T17:47:27Z,1,-0.0625,0.0,0,False
24031,2019-07-19T17:47:27Z,1,-0.125,-1.0,0,True
24032,2019-07-19T17:47:27Z,1,-0.25,-1.0,1,True
24033,2019-07-19T17:47:27Z,1,-0.0625,-1.0,1,True
24034,2019-07-19T17:47:27Z,1,0.0,-1.0,1,False
24035,2019-07-19T17:47:27Z,1,-0.25,0.0,0,True
24036,2019-07-19T17:47:27Z,1,-0.25,-1.0,1,True
24037,2019-07-19T17:47:27Z,1,0.0625,-1.0,1,True
24038,2019-07-19T17:47:27Z,1,0.0,1.0,1,True
24039,2019-07-19T17:47:27Z,1,1.0,0.0,1,False
24040,2019-07-19T17:47:27Z,1,1.0,1.0,0,False
24041,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24042,2019-07-19T17:47:27Z,1,0.125,0.0,0,False
24043,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24044,2019-07-19T17:47:27Z,1,0.0,0.0,0,False
24045,2019-07-19T17:47:27Z,1,-0.125,0.0,0,False
24046,2019-07-19T17:47:27Z,1,0.0625,-1.0,0,False
24047,2019-07-19T17:47:27Z,1,-0.125,1.0,0,True
24048,2019-07-19T17:47:27Z,1,-0.0625,-1.0,1,False
24049,2019-07-19T17:47:27Z,1,0.125,-1.0,0,False
24050,2019-07-19T17:47:27Z,1,0.125,1.0,0,False
24051,2019-07-19T17:47:27Z,1,0.25,1.0,0,False
24052,2019-07-19T17:47:27Z,1,-0.25,1.0,0,True
24053,2019-07-19T17:47:27Z,1,0.25,-1.0,1,False
24054,2019-07-19T17:47:27Z,1,1.0,1.0,0,False
24055,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24056,2019-07-19T17:47:27Z,1,-0.25,0.0,0,True
24057,2019-07-19T17:47:27Z,1,-1.0,-1.0,1,True
24058,2019-07-19T17:47:27Z,1,-0.25,-1.0,1,True
24059,2019-07-19T17:47:27Z,1,1.0,-1.0,1,False
24060,2019-07-19T17:47:27Z,1,0.25,1.0,0,False
24061,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24062,2019-07-19T17:47:27Z,1,0.125,0.0,0,False
24063,2019-07-19T17:47:27Z,1,1.0,1.0,0,False
24064,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24065,2019-07-19T17:47:27Z,1,0.0625,0.0,0,False
24066,2019-07-19T17:47:27Z,1,-0.25,1.0,0,True
24067,2019-07-19T17:47:27Z,1,0.125,-1.0,1,False
24068,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24069,2019-07-19T17:47:27Z,1,0.25,0.0,0,False
24070,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24071,2019-07-19T17:47:27Z,1,0.25,0.0,0,False
24072,2019-07-19T17:47:27Z,1,-0.0625,1.0,0,True
24073,2019-07-19T17:47:27Z,1,-0.0625,-1.0,1,True
24074,2019-07-19T17:47:27Z,1,0.0,-1.0,1,False
24075,2019-07-19T17:47:27Z,1,0.25,0.0,0,False
24076,2019-07-19T17:47:27Z,1,0.125,1.0,0,False
24077,2019-07-19T17:47:27Z,1,0.0,1.0,0,False
24078,2019-07-19T17:47:27Z,1,-0.125,0.0,0,True
24079,2019-07-19T17:47:27Z,1,0.0,-1.0,1,False
24080,2019-07-19T17:47:27Z,1,0.0625,0.0,0,True
24081,2019-07-19T17:47:27Z,1,0.25,1.0,1,True
24082,2019-07-19T17:47:27Z,1,1.0,1.0,1,False
24083,2019-07-19T17:47:27Z,1,0.0,1.0,0,True
24084,2019-07-19T17:47:27Z,1,-0.0625,0.0,1,True
24085,2019-07-19T17:47:27Z,1,0.25,-1.0,1,False
24086,2019-07-19T17:47:27Z,1,-1.0,1.0,0,True
24087,2019-07-19T17:47:27Z,1,1.0,-1.0,1,False
24088,2019-07-19T17:47:27Z,1,0.0625,1.0,0,True
24089,2019-07-19T17:47:27Z,1,0.0,1.0,1,False
24090,2019-07-19T17:47:27Z,1,0.125,0.0,0,False
24091,2019-07-19T17:47:27Z,1,-0.0625,1.0,0,False
24092,2019-07-19T17:47:27Z,1,-1.0,-1.0,0,True
24093,2019-07-19T17:47:27Z,1,-0.0625,-1.0,1,True
24094,2019-07-19T17:47:27Z,1,0.0,-1.0,1,False
24095,2019-07-23T18:38:53Z,1,-0.125,0.0,0,True
24096,2019-07-23T18:38:53Z,1,0.0,-1.0,1,False
24097,2019-07-23T18:38:53Z,1,0.0,0.0,0,False
24098,2019-07-23T18:38:53Z,1,-0.25,0.0,0,True
24099,2019-07-23T18:38:53Z,1,0.0625,-1.0,1,False
24100,2019-07-23T18:38:53Z,1,0.0,1.0,0,True
24101,2019-07-23T18:38:53Z,1,0.25,0.0,1,False
24102,2019-07-23T18:38:53Z,1,0.0,1.0,0,True
24103,2019-07-23T18:38:53Z,1,1.0,0.0,1,False
24104,2019-07-23T18:38:53Z,1,-1.0,1.0,0,True
24105,2019-07-23T18:38:53Z,1,-0.25,-1.0,1,True
24106,2019-07-23T18:38:53Z,1,0.0625,-1.0,1,True
24107,2019-07-23T18:38:53Z,1,1.0,1.0,1,False
24108,2019-07-23T18:38:53Z,1,0.25,1.0,0,True
24109,2019-07-23T18:38:53Z,1,-1.0,1.0,1,True
24110,2019-07-23T18:38:53Z,1,0.25,-1.0,1,True
24111,2019-07-23T18:38:53Z,1,1.0,1.0,1,False
24112,2019-07-23T18:38:53Z,1,-0.0625,1.0,0,True
24113,2019-07-23T18:38:53Z,1,-1.0,-1.0,1,True
24114,2019-07-23T18:38:53Z,1,-0.125,-1.0,1,False
24115,2019-07-23T18:38:53Z,1,-0.125,-1.0,0,True
24116,2019-07-23T18:38:53Z,1,0.0625,-1.0,1,True
24117,2019-07-23T18:38:53Z,1,0.0,1.0,1,True
24118,2019-07-23T18:38:53Z,1,-1.0,0.0,1,True
24119,2019-07-23T18:38:53Z,1,0.0,-1.0,1,True
24120,2019-07-23T18:38:53Z,1,-0.25,0.0,1,True
24121,2019-07-23T18:38:53Z,1,-0.0625,-1.0,1,True
